ad_id,variant,campaign_name,audience_type,product_type,impressions,clicks,spend_idr,sessions,add_to_cart,total_revenue,total_transactions,CTR,CPC,ROAS,conversion_rate
AD_0672,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,10823,102,422245.0,86,7,511000.0,2,0.009424374018294374,4139.656862745098,1.2101978709043328,0.0196078431372549
AD_0673,Video_Review,Retargeting Campaign,warm,Moisturizer,13639,290,445072.0,260,21,0.0,0,0.0212625559058582,1534.7310344827586,0.0,0.0
AD_0674,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,9711,121,156116.0,100,5,0.0,0,0.012460096797446195,1290.2148760330579,0.0,0.0
AD_0675,Static_Catalog,Retargeting Campaign,warm,Moisturizer,17763,200,250259.0,167,29,99000.0,1,0.011259359342453415,1251.295,0.39559016858534557,0.005
AD_0676,Static_Catalog,Awareness Campaign,cold,Serum,9665,115,420057.0,96,18,537000.0,2,0.01189860320744956,3652.669565217391,1.278397931709268,0.017391304347826087
AD_0677,Video_Review,Awareness Campaign,cold,Moisturizer,8172,256,488681.0,205,17,0.0,0,0.03132648066568772,1908.91015625,0.0,0.0
AD_0678,Video_Review,Flash Sale Campaign,cold,Moisturizer,9569,211,257699.0,188,10,0.0,0,0.02205037098965409,1221.3222748815165,0.0,0.0
AD_0679,Static_Catalog,Awareness Campaign,cold,Sunscreen,5572,80,205386.0,71,5,654000.0,3,0.014357501794687724,2567.325,3.184248196079577,0.0375
AD_0680,Video_Review,Flash Sale Campaign,cold,Serum,12422,300,359278.0,248,46,0.0,0,0.024150700370310738,1197.5933333333332,0.0,0.0
AD_0681,Static_Catalog,Awareness Campaign,cold,Serum,12952,146,180730.0,129,17,1285000.0,5,0.011272390364422484,1237.876712328767,7.110053671222265,0.03424657534246575
AD_0682,Static_Catalog,Retargeting Campaign,warm,Sunscreen,14110,161,297415.5,133,18,1270000.0,5,0.011410347271438696,1847.3012422360248,4.270120420758165,0.031055900621118012
AD_0683,Video_Review,Flash Sale Campaign,cold,Serum,14182,356,472078.0,319,36,0.0,0,0.02510224227894514,1326.061797752809,0.0,0.0
AD_0684,Static_Catalog,Retargeting Campaign,warm,Sunscreen,10151,124,433260.0,109,12,0.0,0,0.012215545266476209,3494.032258064516,0.0,0.0
AD_0685,Static_Catalog,Retargeting Campaign,warm,Cleanser,13997,204,491670.0,171,11,0.0,0,0.014574551689647781,2410.1470588235293,0.0,0.0
AD_0686,Static_Catalog,Awareness Campaign,cold,Cleanser,12865,184,407124.0,148,25,0.0,0,0.014302370773416246,2212.6304347826085,0.0,0.0
AD_0687,Video_Review,Awareness Campaign,cold,Moisturizer,11428,311,419532.0,254,17,255000.0,1,0.027213860693034653,1348.977491961415,0.607820142444438,0.003215434083601286
AD_0688,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,5579,61,139236.0,48,5,0.0,0,0.010933859114536655,2282.55737704918,0.0,0.0
AD_0689,Video_Review,Awareness Campaign,cold,Moisturizer,8467,237,386100.0,191,30,0.0,0,0.02799102397543404,1629.113924050633,0.0,0.0
AD_0690,Video_Review,Flash Sale Campaign,cold,Serum,8168,237,246104.0,194,21,0.0,0,0.029015670910871694,1038.4135021097047,0.0,0.0
AD_0691,Video_Review,Retargeting Campaign,warm,Sunscreen,10111,312,103626.0,266,32,1073000.0,4,0.030857481950351102,332.13461538461536,10.35454422635246,0.01282051282051282
AD_0692,Static_Catalog,Retargeting Campaign,warm,Sunscreen,11025,131,354043.0,116,22,730000.0,3,0.011882086167800454,2702.618320610687,2.061896436308584,0.022900763358778626
AD_0693,Static_Catalog,Flash Sale Campaign,cold,Cleanser,6812,85,441701.0,76,13,974000.0,3,0.012477980035231944,5196.482352941176,2.2051116026452284,0.03529411764705882
AD_0694,Video_Review,Awareness Campaign,cold,Moisturizer,7551,149,481164.0,126,11,209000.0,1,0.019732485763475038,3229.288590604027,0.4343633355778903,0.006711409395973154
AD_0695,Video_Review,Awareness Campaign,cold,Serum,13102,306,288788.0,262,48,207000.0,1,0.023355212944588612,943.7516339869281,0.7167887862376553,0.0032679738562091504
AD_0696,Static_Catalog,Awareness Campaign,cold,Moisturizer,15070,188,480457.0,168,21,0.0,0,0.01247511612475116,2555.622340425532,0.0,0.0
AD_0697,Video_Review,Awareness Campaign,cold,Sunscreen,16744,346,252948.0,309,26,479000.0,2,0.020664118490205448,731.0635838150289,1.8936698451855718,0.005780346820809248
AD_0698,Static_Catalog,Flash Sale Campaign,cold,Cleanser,7775,68,348003.0,58,8,1072000.0,4,0.008745980707395499,5117.691176470588,3.0804332146561957,0.058823529411764705
AD_0699,Video_Review,Retargeting Campaign,warm,Serum,13720,415,324970.0,339,36,0.0,0,0.030247813411078718,783.0602409638554,0.0,0.0
AD_0700,Static_Catalog,Flash Sale Campaign,cold,Cleanser,7919,85,411714.0,72,7,0.0,0,0.01073367849475944,4843.694117647059,0.0,0.0
AD_0701,Video_Review,Awareness Campaign,cold,Moisturizer,8070,158,341766.0,134,15,265000.0,1,0.019578686493184633,2163.0759493670885,0.7753843272882616,0.006329113924050633
AD_0702,Video_Review,Retargeting Campaign,warm,Cleanser,7678,234,129777.0,207,28,0.0,0,0.03047668663714509,554.6025641025641,0.0,0.0
AD_0703,Video_Review,Retargeting Campaign,warm,Serum,9440,287,238439.0,257,49,792000.0,2,0.030402542372881355,830.7979094076655,3.3216042677582105,0.006968641114982578
AD_0704,Static_Catalog,Awareness Campaign,cold,Serum,10539,113,418667.0,92,6,0.0,0,0.010722079893728058,3705.0176991150443,0.0,0.0
AD_0705,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,14630,163,442016.0,142,8,2146000.0,7,0.01114149008885851,2711.754601226994,4.855027872294215,0.04294478527607362
AD_0706,Static_Catalog,Retargeting Campaign,warm,Moisturizer,13523,208,393313.0,175,23,0.0,0,0.015381202395918066,1890.9278846153845,0.0,0.0
AD_0707,Static_Catalog,Retargeting Campaign,warm,Moisturizer,8502,123,233114.0,99,15,699000.0,2,0.014467184191954835,1895.2357723577236,2.9985329066465334,0.016260162601626018
AD_0708,Static_Catalog,Retargeting Campaign,warm,Serum,15061,169,341422.0,135,23,0.0,0,0.011221034459863223,2020.2485207100592,0.0,0.0
AD_0709,Video_Review,Retargeting Campaign,warm,Cleanser,19361,373,444572.0,305,31,413000.0,1,0.019265533805072052,1191.8820375335122,0.9289833817694322,0.002680965147453083
AD_0710,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,12398,168,203475.0,137,15,980000.0,3,0.013550572673011777,1211.1607142857142,4.8163165007986235,0.017857142857142856
AD_0711,Video_Review,Retargeting Campaign,warm,Moisturizer,17775,542,116535.0,485,82,3207000.0,11,0.03049226441631505,215.00922509225092,27.51962929591968,0.02029520295202952
AD_0712,Static_Catalog,Awareness Campaign,cold,Moisturizer,14694,151,177095.0,122,19,0.0,0,0.010276303253028448,1172.8145695364237,0.0,0.0
AD_0713,Static_Catalog,Awareness Campaign,cold,Sunscreen,10360,91,216712.0,81,13,0.0,0,0.008783783783783784,2381.4505494505493,0.0,0.0
AD_0714,Static_Catalog,Retargeting Campaign,warm,Cleanser,9581,101,223714.0,83,9,578000.0,2,0.010541697108861287,2214.990099009901,2.58365591782365,0.019801980198019802
AD_0715,Video_Review,Awareness Campaign,cold,Cleanser,17932,466,355095.0,394,43,2182000.0,7,0.025987062235110416,762.0064377682403,6.144834480913558,0.015021459227467811
AD_0716,Static_Catalog,Retargeting Campaign,warm,Cleanser,10959,118,485546.0,102,7,767000.0,3,0.01076740578519938,4114.796610169492,1.5796649545048256,0.025423728813559324
AD_0717,Static_Catalog,Retargeting Campaign,warm,Serum,7590,76,350694.0,63,11,0.0,0,0.010013175230566536,4614.394736842105,0.0,0.0
AD_0718,Static_Catalog,Flash Sale Campaign,cold,Cleanser,13539,126,148784.0,106,7,597000.0,4,0.009306448038998449,1180.8253968253969,4.012528228841811,0.031746031746031744
AD_0719,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,9095,126,419064.0,106,5,0.0,0,0.013853765805387575,3325.904761904762,0.0,0.0
AD_0720,Static_Catalog,Awareness Campaign,cold,Moisturizer,14406,147,168369.0,126,7,0.0,0,0.01020408163265306,1145.3673469387754,0.0,0.0
AD_0721,Video_Review,Retargeting Campaign,warm,Sunscreen,11777,282,211915.0,248,18,382000.0,1,0.023944977498514052,751.4716312056737,1.802609536842602,0.0035460992907801418
AD_0722,Video_Review,Retargeting Campaign,warm,Serum,6932,169,196058.0,150,17,0.0,0,0.024379688401615696,1160.1065088757396,0.0,0.0
AD_0723,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,8933,82,157241.0,67,4,121000.0,1,0.009179446994290831,1917.5731707317073,0.7695194001564477,0.012195121951219513
AD_0724,Static_Catalog,Awareness Campaign,cold,Sunscreen,7223,97,428030.0,83,15,2288000.0,10,0.013429322995985048,4412.680412371134,5.345419713571479,0.10309278350515463
AD_0725,Static_Catalog,Retargeting Campaign,warm,Moisturizer,14170,199,135187.0,172,34,1474000.0,6,0.014043754410726889,679.3316582914573,10.903415269219673,0.03015075376884422
AD_0726,Video_Review,Flash Sale Campaign,cold,Sunscreen,6125,196,491770.0,158,24,0.0,0,0.032,2509.030612244898,0.0,0.0
AD_0727,Video_Review,Flash Sale Campaign,cold,Moisturizer,8483,273,423864.0,238,32,513000.0,1,0.0321820110809855,1552.6153846153845,1.2102938678444028,0.003663003663003663
AD_0728,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,8007,114,307440.0,96,11,1270000.0,5,0.01423754215061821,2696.842105263158,4.130887327608639,0.043859649122807015
AD_0729,Static_Catalog,Awareness Campaign,cold,Sunscreen,7501,113,246245.0,100,19,320000.0,1,0.015064658045593921,2179.1592920353983,1.2995187719547605,0.008849557522123894
AD_0730,Static_Catalog,Awareness Campaign,cold,Serum,12397,131,475833.0,108,7,278000.0,2,0.010567072678873921,3632.312977099237,0.5842385879079425,0.015267175572519083
AD_0731,Video_Review,Flash Sale Campaign,cold,Cleanser,16139,455,166060.0,384,45,0.0,0,0.028192576987421773,364.967032967033,0.0,0.0
AD_0732,Static_Catalog,Awareness Campaign,cold,Serum,13186,123,269176.0,109,9,1361000.0,4,0.009328075231305931,2188.4227642276423,5.0561714268731235,0.032520325203252036
AD_0733,Static_Catalog,Awareness Campaign,cold,Sunscreen,6982,59,194455.0,47,8,0.0,0,0.008450300773417359,3295.8474576271187,0.0,0.0
AD_0734,Video_Review,Flash Sale Campaign,cold,Serum,18534,514,388137.0,441,34,0.0,0,0.02773281536635373,755.1303501945525,0.0,0.0
AD_0735,Video_Review,Awareness Campaign,cold,Serum,10815,209,334085.0,168,22,0.0,0,0.019325011558021268,1598.4928229665072,0.0,0.0
AD_0736,Video_Review,Retargeting Campaign,warm,Moisturizer,11698,252,380092.0,220,31,353000.0,1,0.021542143956231833,1508.3015873015872,0.9287225198109931,0.003968253968253968
AD_0737,Video_Review,Flash Sale Campaign,cold,Moisturizer,5282,147,217569.0,127,22,511000.0,1,0.027830367285119274,1480.061224489796,2.3486801888136637,0.006802721088435374
AD_0738,Static_Catalog,Awareness Campaign,cold,Sunscreen,7066,89,354265.0,76,12,0.0,0,0.012595527879988678,3980.505617977528,0.0,0.0
AD_0739,Video_Review,Retargeting Campaign,warm,Serum,7804,194,109583.0,161,8,244000.0,1,0.02485904664274731,564.860824742268,2.2266227425786846,0.005154639175257732
AD_0740,Video_Review,Flash Sale Campaign,cold,Moisturizer,19392,387,366285.0,339,28,0.0,0,0.019956683168316832,946.4728682170543,0.0,0.0
AD_0741,Video_Review,Awareness Campaign,cold,Serum,10618,341,280175.0,279,45,512000.0,3,0.032115275946505935,821.6275659824047,1.827429285268136,0.008797653958944282
AD_0742,Video_Review,Flash Sale Campaign,cold,Serum,17944,517,161554.0,460,87,0.0,0,0.028811859117253678,312.48355899419727,0.0,0.0
AD_0743,Video_Review,Awareness Campaign,cold,Serum,17417,452,114650.0,382,33,0.0,0,0.02595165642762818,253.6504424778761,0.0,0.0
AD_0744,Video_Review,Awareness Campaign,cold,Serum,12169,378,307302.0,310,40,1271000.0,3,0.031062535952009203,812.968253968254,4.135996511574933,0.007936507936507936
AD_0745,Static_Catalog,Awareness Campaign,cold,Cleanser,8259,80,203535.0,70,7,0.0,0,0.00968640271219276,2544.1875,0.0,0.0
AD_0746,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,18588,175,406709.0,147,23,2290000.0,10,0.00941467613514095,2324.0514285714285,5.630561408771382,0.05714285714285714
AD_0747,Static_Catalog,Awareness Campaign,cold,Moisturizer,17931,256,294387.0,207,21,0.0,0,0.014276950532597178,1149.94921875,0.0,0.0
AD_0748,Static_Catalog,Retargeting Campaign,warm,Moisturizer,8308,72,101620.0,60,7,0.0,0,0.008666345690900338,1411.388888888889,0.0,0.0
AD_0749,Video_Review,Flash Sale Campaign,cold,Moisturizer,10875,191,307440.0,157,10,0.0,0,0.0175632183908046,1609.6335078534032,0.0,0.0
AD_0750,Static_Catalog,Flash Sale Campaign,cold,Cleanser,14396,205,186155.0,174,14,648000.0,3,0.01424006668519033,908.0731707317074,3.480970159275872,0.014634146341463415
AD_0751,Video_Review,Flash Sale Campaign,cold,Moisturizer,13553,387,307440.0,327,59,0.0,0,0.028554563565262304,794.4186046511628,0.0,0.0
AD_0752,Video_Review,Retargeting Campaign,warm,Moisturizer,13533,382,294716.0,331,31,298000.0,1,0.028227296238823616,771.5078534031413,1.0111429308215367,0.002617801047120419
AD_0753,Video_Review,Retargeting Campaign,warm,Moisturizer,7074,193,296594.0,171,13,0.0,0,0.027283008199038734,1536.7564766839378,0.0,0.0
AD_0754,Static_Catalog,Retargeting Campaign,warm,Moisturizer,14747,210,455288.0,184,11,0.0,0,0.014240184444293754,2168.038095238095,0.0,0.0
AD_0755,Video_Review,Flash Sale Campaign,cold,Serum,9615,240,384907.0,207,41,0.0,0,0.0249609984399376,1603.7791666666667,0.0,0.0
AD_0756,Static_Catalog,Awareness Campaign,cold,Moisturizer,11674,106,262434.0,86,7,72000.0,1,0.009080006852835361,2475.7924528301887,0.27435469489471637,0.009433962264150943
AD_0757,Static_Catalog,Awareness Campaign,cold,Serum,11675,133,248620.0,118,8,1031000.0,3,0.01139186295503212,1869.3233082706768,4.146890837422573,0.022556390977443608
AD_0758,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,11719,159,128718.0,141,17,1347000.0,6,0.013567710555508148,809.5471698113207,10.464736866638699,0.03773584905660377
AD_0759,Static_Catalog,Retargeting Campaign,warm,Moisturizer,5767,89,480286.0,74,10,274000.0,1,0.015432633951794695,5396.471910112359,0.5704934143406221,0.011235955056179775
AD_0760,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,16730,197,171805.0,174,17,0.0,0,0.01177525403466826,872.1065989847716,0.0,0.0
AD_0761,Static_Catalog,Retargeting Campaign,warm,Moisturizer,12129,115,364291.0,93,4,439000.0,1,0.009481408195234561,3167.7478260869566,1.205080553733142,0.008695652173913044
AD_0762,Video_Review,Retargeting Campaign,warm,Moisturizer,9428,210,371623.0,186,36,0.0,0,0.022274077216801018,1769.6333333333334,0.0,0.0
AD_0763,Static_Catalog,Flash Sale Campaign,cold,Cleanser,11986,166,432103.0,144,27,0.0,0,0.013849491072918404,2603.0301204819275,0.0,0.0
AD_0764,Static_Catalog,Retargeting Campaign,warm,Sunscreen,13825,190,451931.0,165,19,1429000.0,4,0.013743218806509945,2378.584210526316,3.1619871175024508,0.021052631578947368
AD_0765,Video_Review,Flash Sale Campaign,cold,Moisturizer,18801,379,252647.0,312,44,504000.0,1,0.0201585022073294,666.6147757255936,1.994878229308086,0.002638522427440633
AD_0766,Static_Catalog,Awareness Campaign,cold,Moisturizer,10738,124,241041.0,99,18,0.0,0,0.011547774259638667,1943.8790322580646,0.0,0.0
AD_0767,Video_Review,Awareness Campaign,cold,Sunscreen,5752,149,134160.0,132,24,459000.0,1,0.02590403337969402,900.4026845637584,3.42128801431127,0.006711409395973154
AD_0768,Static_Catalog,Retargeting Campaign,warm,Cleanser,8782,87,302821.0,76,9,0.0,0,0.009906627191983602,3480.7011494252874,0.0,0.0
AD_0769,Static_Catalog,Retargeting Campaign,warm,Sunscreen,10682,99,481382.0,80,15,0.0,0,0.00926792735442801,4862.444444444444,0.0,0.0
AD_0770,Static_Catalog,Awareness Campaign,cold,Moisturizer,5078,59,407980.0,52,9,239000.0,1,0.011618747538400946,6914.9152542372885,0.5858130300504927,0.01694915254237288
AD_0771,Video_Review,Flash Sale Campaign,cold,Serum,13895,365,250737.0,327,24,1598000.0,5,0.02626844188557035,686.9506849315069,6.373211771697037,0.0136986301369863
AD_0772,Video_Review,Awareness Campaign,cold,Sunscreen,7964,255,446140.0,226,13,0.0,0,0.032019085886489204,1749.5686274509803,0.0,0.0
AD_0773,Video_Review,Retargeting Campaign,warm,Moisturizer,10170,259,194346.0,224,18,0.0,0,0.025467059980334317,750.3706563706563,0.0,0.0
AD_0774,Static_Catalog,Flash Sale Campaign,cold,Cleanser,9024,77,244575.0,67,6,0.0,0,0.008532801418439716,3176.2987012987014,0.0,0.0
AD_0775,Static_Catalog,Flash Sale Campaign,cold,Serum,14961,231,481433.0,203,28,0.0,0,0.015440144375375978,2084.125541125541,0.0,0.0
AD_0776,Video_Review,Awareness Campaign,cold,Moisturizer,18045,524,194968.0,425,75,0.0,0,0.029038514824050985,372.0763358778626,0.0,0.0
AD_0777,Video_Review,Flash Sale Campaign,cold,Serum,18692,515,162119.0,429,35,2012000.0,5,0.027551893858335116,314.79417475728155,12.410636631116649,0.009708737864077669
AD_0778,Static_Catalog,Flash Sale Campaign,cold,Cleanser,9262,134,477224.0,119,9,654000.0,2,0.014467717555603542,3561.373134328358,1.3704256282165188,0.014925373134328358
AD_0779,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,13566,176,105796.0,158,20,1751000.0,8,0.012973610496830311,601.1136363636364,16.550720254073877,0.045454545454545456
AD_0780,Video_Review,Flash Sale Campaign,cold,Sunscreen,19826,624,330246.0,536,54,495000.0,1,0.03147382225360638,529.2403846153846,1.4988826511146236,0.0016025641025641025
AD_0781,Video_Review,Awareness Campaign,cold,Moisturizer,11133,306,300065.0,268,21,1093000.0,4,0.0274858528698464,980.6045751633987,3.6425441154416545,0.013071895424836602
AD_0782,Video_Review,Awareness Campaign,cold,Moisturizer,9868,301,439851.0,259,16,0.0,0,0.03050263477908391,1461.299003322259,0.0,0.0
AD_0783,Static_Catalog,Flash Sale Campaign,cold,Cleanser,16420,141,375381.0,124,24,0.0,0,0.008587088915956151,2662.276595744681,0.0,0.0
AD_0784,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,13343,162,427891.0,138,8,538000.0,2,0.012141197631717005,2641.3024691358023,1.2573295535545268,0.012345679012345678
AD_0785,Static_Catalog,Awareness Campaign,cold,Moisturizer,7727,69,465543.0,60,3,0.0,0,0.00892972693153876,6747.0,0.0,0.0
AD_0786,Video_Review,Awareness Campaign,cold,Cleanser,12492,262,259912.0,229,39,0.0,0,0.020973422990714058,992.0305343511451,0.0,0.0
AD_0787,Static_Catalog,Retargeting Campaign,warm,Sunscreen,14478,166,270457.0,144,23,0.0,0,0.011465672054151126,1629.2590361445782,0.0,0.0
AD_0788,Video_Review,Retargeting Campaign,warm,Sunscreen,15592,383,258698.0,342,44,1325000.0,3,0.0245638789122627,675.4516971279373,5.121802255912299,0.007832898172323759
AD_0789,Video_Review,Retargeting Campaign,warm,Sunscreen,9513,236,156096.0,208,22,0.0,0,0.024808157258488384,661.4237288135594,0.0,0.0
AD_0790,Video_Review,Awareness Campaign,cold,Cleanser,19613,576,294387.0,491,65,0.0,0,0.029368276143374294,511.0885416666667,0.0,0.0
AD_0791,Static_Catalog,Retargeting Campaign,warm,Serum,12519,120,464765.0,99,5,447000.0,2,0.00958543014617781,3873.0416666666665,0.9617763816122126,0.016666666666666666
AD_0792,Static_Catalog,Flash Sale Campaign,cold,Serum,17260,264,225155.0,218,16,2191000.0,7,0.0152954808806489,852.8598484848485,9.731074148919634,0.026515151515151516
AD_0793,Video_Review,Retargeting Campaign,warm,Cleanser,18867,518,148037.0,436,72,0.0,0,0.027455345311920284,285.7857142857143,0.0,0.0
AD_0794,Video_Review,Awareness Campaign,cold,Sunscreen,17465,458,468876.0,405,32,497000.0,1,0.026223876324076724,1023.7467248908297,1.059981743573994,0.002183406113537118
AD_0795,Static_Catalog,Retargeting Campaign,warm,Sunscreen,14482,216,315657.0,178,22,1147000.0,3,0.014915066979698936,1461.375,3.6336910000411837,0.013888888888888888
AD_0796,Static_Catalog,Retargeting Campaign,warm,Cleanser,19122,212,393151.0,170,11,1407000.0,4,0.011086706411463237,1854.4858490566037,3.578777619794939,0.018867924528301886
AD_0797,Video_Review,Awareness Campaign,cold,Serum,16107,457,193650.0,374,24,0.0,0,0.02837275718631651,423.7417943107221,0.0,0.0
AD_0798,Video_Review,Flash Sale Campaign,cold,Sunscreen,14190,356,178422.0,288,39,0.0,0,0.025088090204369275,501.185393258427,0.0,0.0
AD_0799,Video_Review,Flash Sale Campaign,cold,Moisturizer,8435,149,260014.0,128,19,427000.0,1,0.017664493183165382,1745.0604026845638,1.6422192651164937,0.006711409395973154
AD_0800,Video_Review,Retargeting Campaign,warm,Sunscreen,9971,228,108314.0,199,13,384000.0,2,0.02286631230568649,475.06140350877195,3.5452480750410844,0.008771929824561403
AD_0801,Static_Catalog,Retargeting Campaign,warm,Sunscreen,6737,86,185474.0,70,10,1438000.0,4,0.012765325812676266,2156.6744186046512,7.753108252369604,0.046511627906976744
AD_0802,Video_Review,Flash Sale Campaign,cold,Moisturizer,13266,238,386740.0,208,41,438000.0,2,0.01794060003015227,1624.9579831932774,1.1325438278947095,0.008403361344537815
AD_0803,Static_Catalog,Retargeting Campaign,warm,Moisturizer,16284,166,354797.0,140,11,1360000.0,6,0.010194055514615573,2137.3313253012047,3.833177845359459,0.03614457831325301
AD_0804,Video_Review,Flash Sale Campaign,cold,Moisturizer,15434,334,307440.0,295,37,0.0,0,0.021640533886225218,920.4790419161677,0.0,0.0
AD_0805,Video_Review,Retargeting Campaign,warm,Serum,8857,197,365116.0,161,10,828000.0,2,0.022242294230552104,1853.3807106598986,2.2677724339661918,0.01015228426395939
AD_0806,Static_Catalog,Retargeting Campaign,warm,Cleanser,18525,189,288644.0,153,12,1478000.0,4,0.010202429149797571,1527.2169312169312,5.120494449910616,0.021164021164021163
AD_0807,Video_Review,Flash Sale Campaign,cold,Sunscreen,7320,229,307440.0,187,11,0.0,0,0.03128415300546448,1342.532751091703,0.0,0.0
AD_0808,Video_Review,Flash Sale Campaign,cold,Sunscreen,9841,185,228041.0,152,15,0.0,0,0.018798902550553807,1232.654054054054,0.0,0.0
AD_0809,Static_Catalog,Retargeting Campaign,warm,Cleanser,10308,137,107642.0,122,8,0.0,0,0.013290648040357005,785.7080291970802,0.0,0.0
AD_0810,Static_Catalog,Retargeting Campaign,warm,Serum,16497,156,250534.0,135,10,1404000.0,5,0.009456264775413711,1605.9871794871794,5.604029792363511,0.03205128205128205
AD_0811,Static_Catalog,Retargeting Campaign,warm,Sunscreen,18907,168,412683.0,140,19,0.0,0,0.008885597926693817,2456.4464285714284,0.0,0.0
AD_0812,Static_Catalog,Awareness Campaign,cold,Sunscreen,19537,282,306063.0,235,26,2538000.0,8,0.014434150586067462,1085.3297872340424,8.29241038609698,0.028368794326241134
AD_0813,Video_Review,Flash Sale Campaign,cold,Sunscreen,14505,372,233177.0,316,35,517000.0,3,0.025646328852119957,626.8198924731183,2.2171998095867087,0.008064516129032258
AD_0814,Video_Review,Awareness Campaign,cold,Cleanser,10110,203,420847.0,169,11,103000.0,1,0.020079129574678535,2073.137931034483,0.2447445271084266,0.0049261083743842365
AD_0815,Video_Review,Flash Sale Campaign,cold,Sunscreen,19270,623,145807.0,505,89,1581000.0,5,0.032330046704722365,234.04012841091492,10.843100811346506,0.008025682182985553
AD_0816,Video_Review,Flash Sale Campaign,cold,Moisturizer,10845,205,474695.0,182,34,329000.0,1,0.018902720147533424,2315.5853658536585,0.693076607084549,0.004878048780487805
AD_0817,Video_Review,Retargeting Campaign,warm,Moisturizer,7737,246,346471.0,203,21,0.0,0,0.031795269484296236,1408.418699186992,0.0,0.0
AD_0818,Static_Catalog,Flash Sale Campaign,cold,Serum,8551,118,307440.0,96,12,433000.0,2,0.013799555607531282,2605.423728813559,1.4084048920114494,0.01694915254237288
AD_0819,Static_Catalog,Awareness Campaign,cold,Moisturizer,14777,156,487158.0,130,25,1137000.0,3,0.010556946606212357,3122.8076923076924,2.3339450445235426,0.019230769230769232
AD_0820,Static_Catalog,Awareness Campaign,cold,Serum,11859,156,135757.0,136,13,618000.0,2,0.013154566152289401,870.2371794871794,4.5522514492807,0.01282051282051282
AD_0821,Static_Catalog,Flash Sale Campaign,cold,Cleanser,9656,92,322343.0,77,8,775000.0,3,0.009527754763877383,3503.728260869565,2.4042712266126456,0.03260869565217391
AD_0822,Video_Review,Retargeting Campaign,warm,Cleanser,10232,259,413651.0,226,22,508000.0,1,0.025312744331508992,1597.1081081081081,1.2280884126957266,0.003861003861003861
AD_0823,Video_Review,Awareness Campaign,cold,Cleanser,12316,220,361879.0,191,19,413000.0,2,0.017862942513803184,1644.9045454545455,1.1412654506064182,0.00909090909090909
AD_0825,Static_Catalog,Awareness Campaign,cold,Sunscreen,17292,175,201735.0,147,24,173000.0,1,0.01012028683784409,1152.7714285714285,0.8575606612635388,0.005714285714285714
AD_0826,Static_Catalog,Awareness Campaign,cold,Serum,12534,162,329171.0,130,11,1519000.0,5,0.01292484442316898,2031.9197530864199,4.614622794839157,0.030864197530864196
AD_0827,Video_Review,Flash Sale Campaign,cold,Cleanser,15587,275,121498.0,235,44,0.0,0,0.017642907551164433,441.8109090909091,0.0,0.0
AD_0828,Video_Review,Retargeting Campaign,warm,Cleanser,19726,407,217399.0,362,47,420000.0,2,0.020632667545371592,534.1498771498772,1.9319316096210195,0.004914004914004914
AD_0829,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,8678,83,346222.0,66,12,437000.0,1,0.009564415764000921,4171.349397590361,1.2621959320898153,0.012048192771084338
AD_0830,Video_Review,Awareness Campaign,cold,Moisturizer,12002,304,461462.0,265,46,654000.0,3,0.02532911181469755,1517.967105263158,1.4172347885633054,0.009868421052631578
AD_0831,Static_Catalog,Retargeting Campaign,warm,Sunscreen,10976,143,491214.0,120,17,706000.0,2,0.013028425655976677,3435.062937062937,1.4372554528168986,0.013986013986013986
AD_0832,Video_Review,Flash Sale Campaign,cold,Serum,15789,297,492144.0,259,37,960000.0,3,0.01881056431692951,1657.050505050505,1.9506485906563933,0.010101010101010102
AD_0833,Static_Catalog,Awareness Campaign,cold,Serum,11895,137,294387.0,121,18,2377000.0,7,0.011517444304329551,2148.810218978102,8.074405459480207,0.051094890510948905
AD_0834,Video_Review,Flash Sale Campaign,cold,Serum,12264,336,118807.0,279,27,0.0,0,0.0273972602739726,353.5922619047619,0.0,0.0
AD_0835,Video_Review,Awareness Campaign,cold,Moisturizer,10883,223,383126.0,187,14,764000.0,2,0.020490673527519987,1718.053811659193,1.9941220381806508,0.008968609865470852
AD_0836,Static_Catalog,Retargeting Campaign,warm,Cleanser,15593,220,137381.0,197,23,0.0,0,0.014108895016994805,624.459090909091,0.0,0.0
AD_0837,Static_Catalog,Flash Sale Campaign,cold,Serum,9036,137,113703.0,120,14,456000.0,1,0.01516157591854803,829.948905109489,4.010448273132635,0.0072992700729927005
AD_0838,Video_Review,Retargeting Campaign,warm,Sunscreen,16716,486,147098.0,421,44,0.0,0,0.02907394113424264,302.6707818930041,0.0,0.0
